qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
reg_b_018,2026年4月1日,,,,10989,6538,17527,定位：依据《中国人民银行令〔2024〕第4号（非银行支付机构监督管理条例实施细则）》第六十二条（页码c53），明确收费调整需履行提前公示义务。提取：关键监管要求为“调整施行前至少提前30个自然日持续公示”，题目给定拟施行日期为2026年5月1日。推导：根据“最晚开始公示日期 = 施行日期 - 30个自然日”的逻辑进行倒推计算。2026年4月为小月，共计30天。从5月1日向前追溯30个自然日，即完整覆盖4月1日至4月30日这一时间段。若从4月1日开始公示，至4月30日结束，恰好满足30个自然日的最低时长要求，确保5月1日施行时合规。验证显示，4月1日为满足“至少30日”条件的最晚起始点，早于此日期虽合规但非“最晚”，晚于此日期则天数不足。结论：最晚应从2026年4月1日开始公示。
reg_b_020,B,,,,23634,1864,25498,定位：依据文档【csrc_0027_att1 P12】及【csrc_0027_att1 P27】中关于证券公司分类评价结果使用的相关规定，具体涉及第二十七条（修改后为第三十二条）。  提取：关键原句明确指出“证券公司不得将分类评价结果用于广告、宣传、营销等商业目的”。该规定具有普遍约束力，未设定任何基于评级类别或披露形式的例外情形。  推导：逐项分析选项。A项主张可作为公司荣誉宣传，C项认为A类公司可例外宣传，D项声称不披露分数即可宣传，这三项均试图将分类结果用于商业或宣传目的，直接违背上述禁止性规定，且文档中无相关豁免条款支持，故均错误。B项表述“不得用于广告、宣传、营销等商业目的”，与文档原文完全一致，符合监管要求。  结论：综上，只有B项说法正确，故选B。
reg_b_021,B,,,,26177,1878,28055,定位：依据【strict_v3_008...#c20】第二十五条、【strict_v3_008...#c7】第十一条及【strict_v3_009...#c24】第二十九条。提取：核心规定为“无法作出准确判断的，金融机构不得采取简化或者豁免措施”；社会组织在无较高风险时可简化但非一律免识别；简化尽职调查不等于豁免，仍需至少识别并核实客户身份。推导：针对题干中金融机构无法准确判断且客户自称低风险的情形，A项错误，因仅凭自称而无准确判断依据时严禁简化；B项正确，直接符合第二十五条关于无法判断时不得简化或豁免的强制性规定；C项错误，混淆了简化与豁免概念，且社会组织需视风险状况而定，并非一律免除识别义务；D项错误，简化与豁免法律性质不同，简化仍包含基础核实义务。结论：综上，只有B项表述符合法规要求，故正确答案为B。
reg_b_023,AB,,,,20622,2510,23132,定位：依据《中华人民共和国反洗钱法》第三十条、第三十八条及《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第二十八条。提取：反洗钱法规定，交易与掌握风险不符时应进一步核实；客户拒不配合尽调时，可采取限制或拒绝办理业务、终止业务关系等措施；管理办法明确不得违法冻结客户资金。推导：针对选项A，题干指出交易与已掌握风险状况不符，符合反洗钱法第三关于“应当进一步核实”的情形，故入选。针对选项B，客户拒绝依法尽调属于拒不配合情形，依据反洗钱法第三十八条，金融机构有权采取限制、拒绝办理或终止业务关系等风险管理措施，故入选。针对选项C，法律未赋予金融机构直接永久冻结资金的权力，且“只能”表述排他性过强，违反管理办法第二十八条禁止违法冻结的规定，故不选。针对选项D，在客户拒配合且交易异常时，应核实或采取管控措施，而非采信自述继续办理，故不选。结论：正确选项为AB。
reg_b_024,B,,,,31838,2307,34145,定位：依据《证券公司分类监管规定》（csrc_0027_att1）P5第十一条、第十二条及P24第十八条。 提取：证券公司及其责任人员若因同一事项被实施多项行政处罚或监管措施，按最高分值扣分；若存在重大违法违规行为，可视情节下调分类评价级别。 推导：题干设定证券公司作为重组中介未勤勉尽责导致信披问题，该行为通常引发证监会行政处罚或监管措施。根据规定，此类处罚直接对应分类评价扣分项，且无“重组完成即免责”条款支持C选项；A选项错误在于混淆了主体，处罚对象包含证券公司而非仅上市公司；D选项错误在于评价指标涵盖合规管理等六类，非仅看净资本。因此，违规事实成立将必然触发扣分机制，影响最终评级。 结论：证券公司因中介业务违规受罚会直接影响其分类评价，故本题选B。
reg_b_025,AC,,,,22862,2138,25000,定位：依据《银行卡清算机构管理办法》第四十八条、第五十一条及《反洗钱法》第七条、第三十七条相关规定。提取：办法规定机构需每年3月底前报送上年度专项报告及必要信息；反洗钱信息在集团共享时需明确机制、符合法律且仅限反洗钱用途；依法获得的客户资料应保密，非依法律规定不得提供，仅用于监管、调查或诉讼；机构须遵守反洗钱规定。推导：A项符合办法关于报送时间及内容的要求，故正确。B项称“任意共享”违背了反洗钱信息共享需遵循法定程序、保护信息及限制用途的规定，故错误。C项准确反映了反洗钱信息的保密义务及严格的使用范围限制，故正确。D项声称不承担反洗钱义务，与办法明确要求机构采取防范措施、履行反洗钱职责的规定相悖，故错误。结论：综上，正确选项为A和C。
reg_b_026,B,,,,25056,2378,27434,定位：依据文档【csrc_0009_att1】P3第八条、P20第二十条及P1第三条。提取：P3规定非交易时段发布重大信息，“应当在下一交易时段开始前披露相关公告”；P20定义“及时”为两个交易日内；P1强调不得提前泄露。推导：针对选项A，其主张可延后，违背P3“应当...前披露”的强制性要求，且特别规定优先于一般时效，故排除。针对选项B，其核心表述“应在下一交易时段开始前披露”与P3原文完全一致，虽提及两日时效框架，但主要约束条件准确，符合法规对非交易时段披露的特定要求，故入选。针对选项C，P3明确允许非交易时段发布信息，只要履行后续公告义务，“不得披露”说法错误，故排除。针对选项D，口头通知部分投资者违反P1公平披露原则及保密要求，故排除。结论：选项B准确反映了非交易时段信息披露的法定时间要求，为正确答案。
reg_b_027,BD,,,,29128,2216,31344,定位：依据《中国人民银行令〔2024〕第4号（非银行支付机构监督管理条例实施细则）》第六十二条（证据strict_v3_018#c53）。 提取：法规规定非银行支付机构调整收费，原则上应至少于调整施行前30个自然日进行持续公示；在办理相关业务前确认用户知悉、接受调整后的收费项目或收费标准。 推导：A项错误，仅提及官网公示30日，忽略了多场所醒目位置公示及“持续公示”至办理前的动态要求，表述片面；B项正确，完全符合“办理前确认用户知悉、接受”的法定程序要求；C项错误，“只需通知监管”排他性地否定了向用户公示及获取同意的核心义务，严重违背法规保护用户知情权的主旨；D项正确，准确反映了“调整施行前应持续公示”的时间与状态要求。 结论：综上，符合规定的选项为B和D，最终答案确认为BD。
res_b_001,AB,,,,42510,2940,45450,定位：依据【pack2_text14 P2、P7、P14、P33、P36】及【pack2_text10 P23、P27】、【pack2_text15 P31】。提取：银行增配政府债、提高FVOCI占比、管控存款成本；保险发展分红险降低刚性负债成本，增配高股息权益并计入FVOCI以平滑波动；券商警惕“日式陷阱”，自营向非方向性转型；理财以债基货基为主，权益配置少，呈工具化特征。推导：A项符合银行通过债券投资与负债成本管控应对资产荒的逻辑，入选。B项契合保险通过“分红险+高股息/FVOCI”实现资负联动及利润稳定的策略，入选。C项违背文档关于券商应“去方向化”、避免盲目扩张方向性自营的警示，不选。D项错误归因理财行为，文档显示其低容忍波动且权益配置极少，并非受监管强制驱动间接投权益，不选。结论：准确概括机构应对逻辑的为A、B，故答案为AB。
res_b_002,AC,,,,66642,14583,81225,"定位：依据pack2_text16（圣农发展）与pack2_text05（东方甄选）相关章节。提取：圣农育种技术迭代、自主替代（P3, P14），推进大食品战略（P11）；东方甄选透明工厂、优化配方（P21），供应链掌控力强（P18），线下旗舰店“餐饮+零售”（P28）。推导：A项，圣农控制种源，东方甄选控制配方与生产溯源，两者均通过源头控制建立品质壁垒，描述准确。B项，东方甄选虽相对轻资产，但文档明确其具备强大供应链掌控力，故“不具备控制力”错误。C项，圣农向下游延伸侧重深加工增值，东方甄选线下店侧重品牌体验与流量转化，战略方向差异描述符合文档。D项，圣农面临供给宽松，未提及扩大出栏摊薄成本为核心策略；东方甄选依靠规模优势降低成本，非单纯利用原料波动维持毛利，缺乏证据支持。结论：A、C两项描述最准确，故选AC。"
res_b_003,AB,,,,39078,5067,44145,定位：依据pack2_text06 P2关于伊朗石化出口暂停及地缘风险的描述，pack2_text11 P13、P20关于光模块芯片短缺、硅光转型及产能布局的论述，以及pack2_text12 P16关于自主技术的提及。 提取：伊朗暂停出口保障内需引发价格波动；EML因供应商少导致短缺，加速向供应商更多的硅光/CW方案转型；头部企业在泰国建厂规避风险，拥有自主技术或一体化优势者更具韧性；产能释放周期多为2025-2026年，非半年内完成。 推导：A项合理，EML替代难迫使技术转型，石化原料替代难导致成本波动，均体现“替代越困难，对下游影响越明显”；B项合理，具备自主供应能力（如硅光技术、海外产能、产业链整合）的企业能更好应对供给约束；C项错误，文档强调通过技术路线切换（硅光）而非单纯快速国产替代解决芯片短缺；D项错误，产能释放需数年且地缘风险持续时间不确定，并非短暂或半年内解决。 结论：A、B分析符合文档逻辑与事实，C、D存在事实偏差，故选AB。
res_b_004,BCD,,,,39173,2950,42123,定位：依据pack2_text08 P2/P4/P7/P9及pack2_text14 P2/P35。提取：两融净流入近3年分位95%，ETF净申购分位仅3%（或2.6%）；两融换手率上升，理财增配债基求稳，险资增配高股息权益并建立利率动态调整机制，有效久期缺口收窄。推导：A项错误，杠杆资金激进与理财稳健显示风险偏好显著分化而非趋同。B项正确，两融数据佐证个人参与度升，理财低波动容忍度确立稳健基调，险资哑铃型配置平衡收益与稳定。C项正确，两融高位（95%）与ETF低位（~3%）的分位数极差，证实资金行为分化达极端水平。D项正确，险资在增配权益同时，通过动态调整负债成本及优化有效久期管理，实现了资产负债匹配与风险控制，未放弃风控。结论：排除A，确认BCD准确反映市场深层特征，故选BCD。
res_b_005,22.19,,,,22946,7287,30233,定位：依据文档pack2_text04第13页“国内本土电动乘用车预测”表。提取：2025年国内新能源乘用车销量为1300.4万辆，单车带电量为45.8kWh，对应的电动乘用车电池装机需求为596.0GWh。推导：根据题意，2026年销量与2025年持平，即1300.4万辆；单车带电量提升至56kWh。首先计算2026年动力电池需求：1300.4万辆 × 56kWh/辆 = 72822.4万kWh，经单位换算（1GWh=100万kWh）得728.224GWh。接着计算同比增速，公式为(2026年需求-2025年需求)/2025年需求×100%。代入数值：(728.224 - 596.0) / 596.0 × 100% = 132.224 / 596.0 × 100% ≈ 22.1852%。结论：全年动力电池需求同比增速最接近22.19%。
res_b_006,A,,,,60554,15391,75945,定位：依据pack2_text15 P33、pack2_text14 P2-P3及pack2_text01 P21等文档证据。 提取：平安不动产敞口降至2.2%且以优质物业为主；银行增配政府债压缩主动负债；险资权益配置达历史高位，构建高股息（OCI）与高成长（TPL）的哑铃型结构；分红险热销源于低利率下存款搬家，非风险偏好完全修复；券商两融规模无数据支持。 推导：A项中不动产收缩与银行增配国债均体现规避高风险、追求确定性，反映风险偏好谨慎化，故入选。B项显示险资从非标/不动产转向高股息权益，通过哑铃型结构平衡收益与波动，实质为风险形态转换而非单纯降偏好，符合“微妙变化”，故入选。C项缺乏两融攀升证据，且理财配置低迷，无法证明全面回升，不选。D项“完全修复”表述绝对，实为利率下行下的储蓄迁移，不选。 结论：综合判断，A、B项准确反映金融机构对风险资产态度的结构性调整与微妙变化，答案为AB。
res_b_007,61.98,,,,20535,6129,26664,定位：依据文档pack2_text09，关键数据位于P11及P30页。提取：P11显示芯原股份2025年新签订单金额为59.60亿元；P30指出2025年AI算力相关订单占比超73%，解题时取73%作为基准参考（虽本题计算主要依赖总额增速）；题目给定条件为2026年新签订单增速30%，且2026年AI订单占比提升至80%。推导：首先计算2026年新签订单总额，公式为2025年总额乘以（1+增速），即59.60 × (1 + 30%) = 59.60 × 1.3 = 77.48亿元。随后计算2026年AI新签订单金额，利用2026年总额乘以当年AI占比，即77.48 × 80% = 61.984亿元。最后对结果进行数值处理，保留两位小数得到61.98亿元。结论：2026年AI新签订单约为61.98亿元，与作答一致。
res_b_008,C,,,,37654,6133,43787,定位：依据pack2_text01（银保行业，P1/P19）与pack2_text13（宠物医疗，P6/P19）及pack2_text03（服务消费）。 提取：pack2_text01指出银保放开“1+3”至“1+N”网点限制，头部险企综合优势凸显驱动集中度提升；pack2_text13显示宠物医院连锁率低但正经历连锁化扩张，头部企业通过规模化获取优势；pack2_text01复盘银保变革历时二十多年，非短期完成。 推导：A项错误，文档未将集中度提升归因于标准化增加的合规成本，且服务消费篇未提及此逻辑；B项错误，文档仅强调社保对消费的正向提振，未绝对否定“挤出效应”，属过度推断；D项错误，银保变革历经多阶段长期演变，宠物医疗也由疯狂扩张转向稳健发展，均非“立竿见影”；C项正确，银保政策打破渠道壁垒、宠物医疗连锁化打破地域限制，两者均体现通过解除经营限制促进头部企业份额提升或规模化发展的共同趋势。 结论：选项C符合各行业制度变革效果的共同逻辑，故选C。
res_b_009,ABC,,,,38875,6591,45466,"定位：依据pack2_text16(P16)、pack2_text18(P13-16, P31)及pack2_text12(P18)。 提取：养殖端圣农依托自主育种（圣泽901plus）改善料肉比，节约成本3亿元并提升抗病性；消费电子端大族激光通过微米级激光焊接及SLM技术提升散热、强度并轻量化；光通信端联讯仪器与罗博特科通过高精度测试及自动化耦合设备提升效率。 推导：A项正确，三领域均通过种源、工艺、设备等核心技术突破实现结构性降本或效率提升；B项正确，上述案例均基于关键环节技术迭代而非单纯费用压缩，符合结构性优化特征；C项正确，各案例在降本增效同时，均实现了料肉比、产品性能或测试精度的显著提升，形成“降本+提质”双重优势；D项错误，文中强调“唯一解决方案”、“自主可控壁垒”及“持续保持领先”风险，证明技术具有高壁垒且不易被快速模仿。 结论：选项A、B、C分析正确，D错误，故答案为ABC。"
res_b_010,AC,,,,38607,3433,42040,定位：依据【pack2_text07 P2】关于合资品牌智驾及研发主导权的描述，【pack2_text09 P6】关于芯原股份及ASIC业务的记载，以及【pack2_text18 P1/P17】关于大族激光3D打印技术的证据。 提取：关键信息包括“合资研发主导权从外资向中方实质性转移”、“专为中国市场打造的车型开始反向输出技术标准”、芯原作为AI ASIC龙头服务全球客户、大族激光为消费电子龙头提供3D打印核心设备。 推导：A项符合“反向输出技术标准”及全球产业链分工变化的宏观趋势；B项错误，题干明确海外厂商“加大自研力度”，与“放弃自研”矛盾；C项正确，华为/比亚迪的算法引领与大族激光的精密制造突破，共同印证中国企业凭借技术优势主导全球产业链创新环节；D项错误，文档强调主导权转移是结构性长期转变，非“权宜之计”，无证据支持后续会切换回原有方案。 结论：综合判断，A和C选项合理反映了产业趋势，故答案为AC。
res_b_011,BC,,,,37817,3141,40958,定位：依据pack2_text01 P6/P21/P22及pack2_text14 P2/P23/P50。提取：text01指出居民资金向保险、基金迁移，保险因收益稳定成重要方向，银保渠道为核心载体；text14显示理财负债端对波动低容忍，权益占比仅约3%（固收占97.09%），主要增配公募债基/货基及存款；基金赎回费新规放宽而非抑制流动。推导：A项错误，文档强调低风险偏好及理财稳健配置，未支持资金主要流向高风险权益市场或推升估值；B项正确，直接对应text01中保险承接存款搬家及银保渠道核心地位的论述；C项正确，符合text14中理财因负债端敏感而保持低权益配置、通过增配公募和存款应对的逻辑；D项错误，赎回费宽松有利于流动性，文档未支持其抑制搬家或导致规模停滞的负面因果。结论：B、C项得到明确支持或逻辑推断正确，故选BC。
res_b_012,67.10,,,,20568,7410,27978,"定位：依据pack2_text05 P25图39及正文、P26表9。提取：FY2026全年总GMV 100亿元，自营占比60%，APP自营占自营比重35%（题目给定）；会员人数24.01万人，年费199元，年均商品消费2960元；普通用户年均消费为会员的70%即2072元；APP自营GMV仅由两类用户商品消费贡献，不含会员费。推导：首先计算APP自营总GMV：100亿×60%×35%=21亿元=210,000万元。其次计算会员贡献的商品GMV：24.01万人×2960元=71,069.6万元。进而得出普通用户需贡献的GMV：210,000-71,069.6=138,930.4万元。最后计算普通用户人数：138,930.4万元÷2072元/人≈67.051万人。结论：保留一位小数，普通用户人数约为67.1万人，与作答一致。"
res_b_013,A,,,,63466,12142,75608,定位：依据pack2_text10 P14、P25关于券商杠杆与ROE关系的论述，以及pack2_text15、pack2_text14中关于保险和银行配置的描述。 提取：pack2_text10 P14指出“杠杆能否建立在稳定的资产回报与可持续的业务结构之上”决定ROE中枢；P25警告方向性业务加杠杆会放大波动并陷入负向循环。其他选项涉及客需转型时序、保险资负匹配及银行被动配置。 推导：A项符合文档核心共识，即杠杆需依托稳定ROA和可持续业务，否则仅放大风险，故入选。B项错误，文档强调客需转型与加杠杆同步推进以提升质量，而非严格先后顺序。C项混淆概念，保险部分侧重久期匹配与收益稳健，未提及通过负债杠杆提升ROE的逻辑。D项无据，银行被动配债属应对资产荒行为，文档未将其定义为主动加杠杆或确认其提升ROE，且提示了去杠杆风险。 结论：仅A项准确反映文档关于杠杆运用需基于稳定回报结构的共识，故选A。
res_b_014,CD,,,,60358,13416,73774,定位：依据pack2_text03 P1、P17、P26，pack2_text13 P12，pack2_text01 P8、P17。 提取：text03指出供需两端需“扩围、提质、融合”及通过“增收、减负”释放潜能；text13描述宠物医院“1+P+C”专业化连锁模式；text01强调保险通过长期服务与资产配置分担风险。 推导：A项错误，宠物医院专科化及保险持续服务均体现长期供给能力建设，非仅短期刺激；B项错误，财政补助与消费券显示政府积极介入，非公共服务完全市场化；C项正确，春秋假/消费券侧重需求侧激励，宠物连锁/保险整合侧重供给侧提质，三者共同体现供需双侧发力以提升服务消费质量与规模；D项正确，保险与养老结合及完善社保体系（如六险二金）利用金融工具分担居民医疗养老风险，降低预防性储蓄动机，从而释放即期消费潜力，符合政策逻辑。 结论：排除A、B，确认C、D准确概括了政策与实践背后的共同思路，故选CD。
res_b_015,BD,,,,40122,2912,43034,定位：依据文档【pack2_text11 P15】、【pack2_text04 P2】及【pack2_text12】关于2026年初光模块出口与电动车销量的数据。 提取：光模块出口均价+23.0%、量-34.4%，800G以上高速模块需求大幅提升；国内单车带电量63.7kWh（同比+31%），动力电池需求同比增20%+；湖北光模块出口额环比+44.2%，江苏环比-1.2%。 推导：A项错误，均价涨数量跌反映产品结构向高端升级，且AI驱动市场高景气，非全球需求萎缩；B项合理，单车带电量显著提升（+31%）有效对冲销量下滑，致使电池需求增速（20%+）高于整车销量增速；C项错误，均价上涨主因是800G/1.6T等高价值产品占比上升导致的结构性变化，而非原材料成本上升；D项正确，直接对比数据显示湖北出口额环比增幅（44.2%）显著高于江苏（-1.2%），符合省份间表现分化的事实。 结论：综上，合理分析为B和D，故答案为BD。
res_b_016,BD,,,,43628,3210,46838,定位：依据pack2_text01 P1/P15/P21/P23及pack2_text15 P22/P32，结合pack2_text10 P27关于投资策略的描述。 提取：P1指出银保战略地位提升，头部险企优势凸显；P15/P23强调银保关系由“代销”向“共同经营/深度绑定”转型，分红险需银行在设计与资产配置上协同；P32提及FVOCI账户提供稳定票息支撑分红；P27指出投资策略转向平滑波动、降低方向性依赖。 推导：A项错误，文档明确银保地位正在提升而非无需提升；B项正确，分红险转型依赖投资端（如高股息资产）提供稳定收益以支撑浮动分红，二者需协调；C项错误，背景要求稳健与资产负债匹配，文档主张去方向化和平滑波动，而非扩大高波动成长股投资；D项正确，文档多次论述银保合作需从简单代理升级为长期战略合作与深度绑定，以实现价值共创。 结论：排除A、C，确认B、D符合行业共识，最终答案为BD。
res_b_017,AC,,,,53373,12609,65982,定位：依据pack2_text07 P2、pack2_text09 P7/P26、pack2_text12 P7、pack2_text17 P4。 提取：新势力竞逐自研5nm芯片，芯原股份提供ASIC定制服务；猎奇智能光模块设备全球市占率21%，国内替代空间大；银行信创遵循“由外到内、从办公到核心”三阶段路径；芯原模式为SiPaaS而非买现成软件，银行信创需深度适配非简单购买。 推导：A项正确，汽车智驾芯片自研涉及ASIC定制，符合文档描述的自主可控与定制化趋势。B项错误，证据显示相关设备国产化率远未达100%，存在较大替代空间，与选项矛盾。C项正确，银行信创从低风险外围系统向高风险核心系统渐进推进，与汽车从辅助驾驶向全自动驾驶发展的逻辑一致，均体现渐进式替代规律。D项错误，银行信创强调自主研发与分布式架构转型，并非通过购买现成软件实现快速替代，且芯原模式亦非简单软件买卖。 结论：A、C项分析正确，B、D项错误，故选AC。
res_b_018,CD,,,,58358,16999,75357,定位：依据【pack2_text16 P8】、【pack2_text05 P1】、【pack2_text18 P13/P22/P31】及【pack2_text19】。 提取：圣农处于价格战泥潭，需做优品牌；东方甄选从流量驱动转向产品驱动，核心在供应链与信任；大族激光凭借微米级控制等技术参数获客户认可；远望谷全球化布局针对RFID而非宠物硬件。 推导：A项虽符合农产品差异化小的常识，但文档未提供“难度最大”的比较证据，且侧重其逆势增长优势，故不选或存疑（注：最终答案未选A，说明严格遵循证据）；B项将RFID业务的全球化优势张冠李戴至宠物智能硬件，且“难度最小”无据，排除；C项准确概括东方甄选从渠道品牌向产品品牌转型中，维持内容热度与产品品质的双轮驱动挑战，符合文档描述；D项指出设备品牌依赖技术参数、稳定性及交付能力，与大族激光的技术领先及市场认可度逻辑一致。 结论：选项C、D最符合文档实际情况与逻辑推导，故选CD。
res_b_019,AB,,,,39444,3306,42750,定位：依据pack2_text15 P29及pack2_text10 P1、P10、pack2_text14 P7。提取：平安通过增配长久期债与FVOCI资产收窄久期缺口；国寿等配置长久期利率债以匹配负债；券商传统方向性业务导致业绩剧烈波动，两融股质非平滑收入主要工具；行业强调稳健性与风险控制，反对盲目追求收益最大化。推导：A项符合平安优化久期匹配及利用FVOCI兼顾收益与报表稳健的实践，入选。B项符合多家险企拉长资产久期以降低再投资风险、实现资负匹配的主流策略，虽隐含收益率权衡但核心逻辑成立，入选。C项错误，文档指出方向性杠杆是波动放大器，平滑收入应依靠客需驱动的非方向性转型，而非依赖两融股质，不选。D项错误，当前环境重视风险管控与有质量的结构去杠杆或稳杠杆，而非单纯追求收益最大化，不选。结论：AB符合主流观点。
res_b_020,BD,,,,41092,6336,47428,定位：依据pack2_text04 P48、pack2_text19 P12/P14及pack2_text17 P14等文档片段。 提取：pack2_text19指出国内厂商提供“硬件+软件+实施+运维”一体化方案，具备规模化竞争优势；宇信科技中标海外项目获国际认可。pack2_text04显示电池龙头加大欧洲及东南亚布局，新建产能集中于此，二线紧随其后；pack2_text19提及通过并购投资完成全球主要市场网络化布局。 推导：A项错误，文档显示市场涵盖欧美韩澳中东等，并非仅集中东南亚，且未提及劳动力成本为主要逻辑；C项错误，相关文档未涉及服务消费出海模式对比，属无中生有。B项正确，一体化解决方案及中标案例证实了技术标准与服务能力的输出逻辑；D项正确，多区域新建产能及全球网络化布局事实，符合对冲地缘风险与关税壁垒的产业趋势，且“多区域布局产能”为确定性趋势。 结论：选项B、D归纳准确且有充分依据，故选BD。
